Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Total_EMI_per_month,Credit_History_Age_Months,Credit_Score_Encoded,Credit_Mix_Encoded,Total_Num_Accounts,Debt_Per_Account,Debt_to_Income_Ratio,Delayed_Payments_Per_Account
37452.59,4,3,1,1,3,9,4.11,8,1286.4,29.0542730836138,246,2,3,7,183.771428571429,0.0343474243036329,1.28571428571429
37452.59,4,3,1,1,7,9,4.11,8,1286.4,29.0542730836138,247,3,3,7,183.771428571429,0.0343474243036329,1.28571428571429
37452.59,4,3,1,1,4,9,4.11,8,1286.4,29.0542730836138,248,2,3,7,183.771428571429,0.0343474243036329,1.28571428571429
37452.59,4,3,1,1,4,9,4.11,8,1286.4,29.0542730836138,251,3,3,7,183.771428571429,0.0343474243036329,1.28571428571429
32033.29,5,3,5,4,19,13,0.64,1,1475.3,71.3011564957174,236,2,2,8,184.4125,0.0460552131860324,1.625
32033.29,5,3,5,4,19,13,0.64,1,1475.3,71.3011564957174,239,2,2,8,184.4125,0.0460552131860324,1.625
32033.29,5,3,5,4,19,13,0.64,1,1475.3,71.3011564957174,240,2,2,8,184.4125,0.0460552131860324,1.625
32033.29,5,3,5,4,19,13,0.64,5,1475.3,71.3011564957174,242,2,2,8,184.4125,0.0460552131860324,1.625
32033.29,5,3,5,4,18,13,0.64,5,1475.3,71.3011564957174,243,2,2,8,184.4125,0.0460552131860324,1.625
28023.54,5,4,12,3,8,10,14.37,4,1151.05,41.31955337506,89,2,2,9,127.894444444444,0.0410743967393127,1.11111111111111
28023.54,5,4,12,3,9,8,12.37,4,1151.05,41.31955337506,90,2,2,9,127.894444444444,0.0410743967393127,0.888888888888889
28023.54,5,4,12,3,9,8,16.37,4,1151.05,41.31955337506,92,2,2,9,127.894444444444,0.0410743967393127,0.888888888888889
30784.67,4,7,9,2,32,15,9.28,2,1362.65,28.1622096028709,289,2,2,11,123.877272727273,0.0442639144743147,1.36363636363636
30784.67,4,7,9,2,34,17,8.28,3,1362.65,28.1622096028709,291,2,2,11,123.877272727273,0.0442639144743147,1.54545454545455
30784.67,4,7,9,2,30,15,8.28,3,1362.65,28.1622096028709,292,2,2,11,123.877272727273,0.0442639144743147,1.36363636363636
30784.67,4,7,9,2,30,16,12.28,3,1362.65,28.1622096028709,294,2,2,11,123.877272727273,0.0442639144743147,1.45454545454545
30784.67,4,7,9,2,30,15,8.28,3,1362.65,28.1622096028709,0,2,2,11,123.877272727273,0.0442639144743147,1.36363636363636
165368.56,2,2,1,1,0,11,0,0,1200.66,78.52806890571,191,2,3,4,300.165,0.00726050949467057,2.75
165368.56,2,2,1,1,0,11,11.22,0,1200.66,78.52806890571,197,3,3,4,300.165,0.00726050949467057,2.75
165368.56,2,2,1,1,2,11,9.22,0,1200.66,78.52806890571,198,3,3,4,300.165,0.00726050949467057,2.75
17599.48,2,6,6,1,12,2,7.01,0,1426.15,13.0806908798268,223,3,3,8,178.26875,0.0810336441758507,0.25
17599.48,2,6,6,1,12,3,7.01,0,1426.15,13.0806908798268,224,3,3,8,178.26875,0.0810336441758507,0.375
17599.48,2,6,6,1,9,2,7.01,0,1426.15,13.0806908798268,225,2,3,8,178.26875,0.0810336441758507,0.25
17599.48,2,6,6,1,10,2,10.01,0,1426.15,13.0806908798268,227,3,3,8,178.26875,0.0810336441758507,0.25
17599.48,2,6,6,1,12,2,7.01,0,1426.15,13.0806908798268,228,3,3,8,178.26875,0.0810336441758507,0.25
17599.48,2,6,6,1,12,1,7.01,0,1426.15,13.0806908798268,0,3,3,8,178.26875,0.0810336441758507,0.125
48644.8,6,6,5,4,6,13,11.12,2,539.35,121.558671011367,0,2,2,12,44.9458333333333,0.0110875160346018,1.08333333333333
48644.8,6,6,5,4,7,13,4.12,2,539.35,121.558671011367,377,2,2,12,44.9458333333333,0.0110875160346018,1.08333333333333
48644.8,6,6,5,4,7,13,4.12,2,539.35,121.558671011367,378,2,2,12,44.9458333333333,0.0110875160346018,1.08333333333333
48644.8,6,6,5,4,7,16,4.12,2,539.35,121.558671011367,379,2,2,12,44.9458333333333,0.0110875160346018,1.33333333333333
48644.8,6,6,5,4,7,12,4.12,2,539.35,121.558671011367,380,2,2,12,44.9458333333333,0.0110875160346018,1
48644.8,6,6,5,4,7,10,3.12,2,539.35,121.558671011367,383,2,2,12,44.9458333333333,0.0110875160346018,0.833333333333333
28747.25,3,4,3,2,10,9,1.59,3,1464.69,46.4345987797812,185,3,3,7,209.241428571429,0.0509506126672986,1.28571428571429
28747.25,3,4,3,2,10,9,1.59,7,1464.69,46.4345987797812,0,2,3,7,209.241428571429,0.0509506126672986,1.28571428571429
28747.25,3,4,3,2,10,11,1.59,7,1464.69,153.472447558174,192,3,3,7,209.241428571429,0.0509506126672986,1.57142857142857
23923.54,4,7,15,4,29,12,11.46,1,877.44,78.2531244183122,344,2,2,11,79.7672727272727,0.0366768463195664,1.09090909090909
23923.54,4,7,15,4,26,9,11.46,1,877.44,78.2531244183122,345,2,2,11,79.7672727272727,0.0366768463195664,0.818181818181818
23923.54,4,7,15,4,22,14,11.46,1,877.44,78.2531244183122,346,2,2,11,79.7672727272727,0.0366768463195664,1.27272727272727
23923.54,4,7,15,4,26,12,11.46,1,877.44,78.2531244183122,0,2,2,11,79.7672727272727,0.0366768463195664,1.09090909090909
28059.97,3,7,6,1,11,9,15.37,2,80.83,21.4919654959935,357,2,3,10,8.083,0.00288061605197725,0.9
14160.58,7,7,14,0,25,16,19.46,7,670.02,0,289,2,2,14,47.8585714285714,0.0473158585312184,1.14285714285714
14160.58,7,7,14,0,25,16,18.46,7,670.02,0,290,2,2,14,47.8585714285714,0.0473158585312184,1.14285714285714
14160.58,7,7,14,0,25,16,18.46,7,670.02,0,291,2,2,14,47.8585714285714,0.0473158585312184,1.14285714285714
14160.58,7,7,14,0,25,16,18.46,7,670.02,0,293,2,2,14,47.8585714285714,0.0473158585312184,1.14285714285714
14160.58,7,7,14,0,25,15,18.46,7,670.02,0,295,2,2,14,47.8585714285714,0.0473158585312184,1.07142857142857
43428.47,5,6,12,0,5,2,11.96,1,1244.42,0,217,2,3,11,113.129090909091,0.0286544748180168,0.181818181818182
40636.56,2,6,1,1,19,7,5.91,4,490.98,31.2268072389571,336,2,3,8,61.3725,0.0120822234952959,0.875
40636.56,2,6,1,1,20,7,10.91,4,490.98,31.2268072389571,337,2,3,8,61.3725,0.0120822234952959,0.875
40636.56,2,6,1,1,15,6,7.91,4,490.98,31.2268072389571,338,2,3,8,61.3725,0.0120822234952959,0.75
40636.56,2,6,1,1,15,7,5.91,4,490.98,31.2268072389571,0,2,3,8,61.3725,0.0120822234952959,0.875
88556.58,6,3,12,1,16,19,2.16,3,968.19,61.1380692578861,351,2,2,9,107.576666666667,0.0109330102856276,2.11111111111111
88556.58,6,3,12,1,11,19,5.16,3,968.19,61.1380692578861,352,2,2,9,107.576666666667,0.0109330102856276,2.11111111111111
88556.58,6,3,12,1,11,19,2.16,3,968.19,61.1380692578861,353,2,2,9,107.576666666667,0.0109330102856276,2.11111111111111
11603.81,6,7,12,2,19,15,7.4,4,10.55,15.0426686628996,235,3,3,13,0.811538461538462,0.000909184138657906,1.15384615384615
11603.81,6,7,12,2,20,15,7.4,4,10.55,15.0426686628996,239,3,3,13,0.811538461538462,0.000909184138657906,1.15384615384615
11603.81,6,7,12,2,24,14,2.4,4,10.55,15.0426686628996,240,2,3,13,0.811538461538462,0.000909184138657906,1.07692307692308
11603.81,6,7,12,2,24,15,7.4,4,10.55,15.0426686628996,241,3,3,13,0.811538461538462,0.000909184138657906,1.15384615384615
11603.81,6,7,12,2,24,15,7.4,4,10.55,15.0426686628996,242,3,3,13,0.811538461538462,0.000909184138657906,1.15384615384615
79556.37,8,5,19,0,7,20,9.88,7,1191.79,0,360,2,2,13,91.6761538461538,0.0149804471973772,1.53846153846154
79556.37,8,5,19,0,5,21,9.88,7,1191.79,0,362,2,2,13,91.6761538461538,0.0149804471973772,1.61538461538462
79556.37,8,5,19,0,7,18,9.88,7,1191.79,0,363,2,2,13,91.6761538461538,0.0149804471973772,1.38461538461538
79556.37,8,5,19,0,7,20,9.88,7,1191.79,0,364,2,2,13,91.6761538461538,0.0149804471973772,1.53846153846154
66995.86,3,6,15,0,30,21,8.16,3,554.69,0,254,2,2,9,61.6322222222222,0.00827946682078564,2.33333333333333
66995.86,3,6,15,0,30,19,8.16,3,554.69,0,255,2,2,9,61.6322222222222,0.00827946682078564,2.11111111111111
66995.86,3,6,15,0,34,19,0,3,554.69,0,257,2,2,9,61.6322222222222,0.00827946682078564,2.11111111111111
66995.86,3,6,15,0,30,19,8.16,3,554.69,0,258,2,2,9,61.6322222222222,0.00827946682078564,2.11111111111111
25290.87,3,5,17,3,8,12,17.1,4,340.65,59.8669343195622,255,2,2,8,42.58125,0.0134692875334063,1.5
25290.87,3,5,17,3,8,12,17.1,4,340.65,59.8669343195622,256,2,2,8,42.58125,0.0134692875334063,1.5
25290.87,3,5,17,3,13,12,14.1,5,340.65,59.8669343195622,260,2,2,8,42.58125,0.0134692875334063,1.5
25290.87,3,5,17,3,8,12,17.1,5,340.65,59.8669343195622,261,2,2,8,42.58125,0.0134692875334063,1.5
17199.795,8,6,20,4,30,9,11.28,4,1285.78,35.0037688219852,183,2,2,14,91.8414285714286,0.074755542144543,0.642857142857143
17199.795,8,6,20,4,30,9,18.28,5,1285.78,35.0037688219852,186,2,2,14,91.8414285714286,0.074755542144543,0.642857142857143
17199.795,8,6,20,4,35,11,11.28,5,1285.78,35.0037688219852,187,2,2,14,91.8414285714286,0.074755542144543,0.785714285714286
17199.795,8,6,20,4,30,6,17.28,5,1285.78,35.0037688219852,188,2,2,14,91.8414285714286,0.074755542144543,0.428571428571429
17199.795,8,6,20,4,30,6,11.28,5,1285.78,35.0037688219852,189,3,2,14,91.8414285714286,0.074755542144543,0.428571428571429
8886.055,8,3,6,6,16,10,12.43,8,1190.59,34.7888816423354,226,2,2,11,108.235454545455,0.133984090802949,0.909090909090909
8886.055,8,3,6,6,13,11,12.43,8,1190.59,34.7888816423354,227,2,2,11,108.235454545455,0.133984090802949,1
8886.055,8,3,6,6,13,8,12.43,8,1190.59,34.7888816423354,230,3,2,11,108.235454545455,0.133984090802949,0.727272727272727
8886.055,8,3,6,6,14,8,12.43,8,1190.59,34.7888816423354,233,3,2,11,108.235454545455,0.133984090802949,0.727272727272727
83823.22,3,5,11,1,13,9,7.31,0,184.71,41.3038891580816,242,2,3,8,23.08875,0.00220356602860162,1.125
83823.22,3,5,11,1,9,9,7.31,0,184.71,41.3038891580816,0,2,3,8,23.08875,0.00220356602860162,1.125
83823.22,3,5,11,1,9,9,0.31,0,184.71,41.3038891580816,244,2,3,8,23.08875,0.00220356602860162,1.125
83823.22,3,5,11,1,6,9,10.31,0,184.71,41.3038891580816,245,1,3,8,23.08875,0.00220356602860162,1.125
83823.22,3,5,11,1,9,9,7.31,0,184.71,41.3038891580816,247,2,3,8,23.08875,0.00220356602860162,1.125
83823.22,3,5,11,1,9,9,0,0,184.71,41.3038891580816,248,1,3,8,23.08875,0.00220356602860162,1.125
83823.22,3,5,11,1,14,10,7.31,0,184.71,41.3038891580816,249,2,3,8,23.08875,0.00220356602860162,1.25
47984.19,8,6,26,5,39,15,1.27,12,1476.27,195.25539229304,159,1,,14,105.447857142857,0.0307657584716966,1.07142857142857
47984.19,8,6,26,5,39,15,1.27,12,1476.27,195.25539229304,161,2,,14,105.447857142857,0.0307657584716966,1.07142857142857
47984.19,8,6,26,5,39,16,1.27,12,1476.27,195.25539229304,162,2,,14,105.447857142857,0.0307657584716966,1.14285714285714
47984.19,8,6,26,5,39,15,1.27,12,1476.27,195.25539229304,164,2,,14,105.447857142857,0.0307657584716966,1.07142857142857
58871.28,4,3,9,4,1,10,8.73,0,1465.8,167.076579162154,393,3,3,7,209.4,0.0248983884841641,1.42857142857143
58871.28,4,3,9,4,1,10,9.73,4,1465.8,167.076579162154,395,3,3,7,209.4,0.0248983884841641,1.42857142857143
58871.28,5,4,9,4,1,10,8.73,4,1465.8,167.076579162154,396,3,3,9,162.866666666667,0.0248983884841641,1.11111111111111
58871.28,5,4,9,4,1,10,8.73,4,1465.8,167.076579162154,397,2,3,9,162.866666666667,0.0248983884841641,1.11111111111111
21131.71,8,5,17,1,5,10,11.55,4,34.15,10.5871505764018,154,2,2,13,2.62692307692308,0.00161605473480376,0.769230769230769
21131.71,8,5,17,1,9,13,11.55,4,34.15,10.5871505764018,156,2,2,13,2.62692307692308,0.00161605473480376,1
21131.71,8,5,17,1,5,10,11.55,4,34.15,10.5871505764018,158,2,2,13,2.62692307692308,0.00161605473480376,0.769230769230769
21131.71,8,5,17,1,9,10,4.55,4,34.15,10.5871505764018,159,2,2,13,2.62692307692308,0.00161605473480376,0.769230769230769
21131.71,8,5,17,1,9,10,11.55,4,34.15,10.5871505764018,160,2,2,13,2.62692307692308,0.00161605473480376,0.769230769230769
21131.71,8,5,17,1,9,13,15.55,4,34.15,10.5871505764018,161,2,2,13,2.62692307692308,0.00161605473480376,1
20637.2,4,5,14,4,15,18,9.74,2,1387.48,68.5749043711625,261,2,2,9,154.164444444444,0.0672319888356948,2
20637.2,4,5,14,4,15,18,9.74,2,1387.48,68.5749043711625,262,2,2,9,154.164444444444,0.0672319888356948,2
20637.2,4,5,14,4,15,18,9.74,2,1387.48,68.5749043711625,0,2,2,9,154.164444444444,0.0672319888356948,2
20637.2,4,5,14,4,13,21,9.74,4,1387.48,68.5749043711625,266,2,2,9,154.164444444444,0.0672319888356948,2.33333333333333
20637.2,4,5,14,4,15,18,4.74,4,1387.48,68.5749043711625,267,2,2,9,154.164444444444,0.0672319888356948,2
122922.24,2,4,10,1,13,7,3.45,3,1424.04,59.656083137879,232,1,3,6,237.34,0.0115848848833214,1.16666666666667
122922.24,2,4,10,1,13,5,0,3,1424.04,59.656083137879,234,2,3,6,237.34,0.0115848848833214,0.833333333333333
81223.36,3,7,8,0,11,5,8.78,4,121.02,0,236,2,3,10,12.102,0.00148996544836362,0.5
81223.36,3,7,8,0,11,5,11.78,4,121.02,0,237,3,3,10,12.102,0.00148996544836362,0.5
81223.36,3,7,8,0,11,5,8.78,4,121.02,0,238,3,3,10,12.102,0.00148996544836362,0.5
81223.36,3,7,8,0,14,5,8.78,4,121.02,0,240,3,3,10,12.102,0.00148996544836362,0.5
81223.36,3,7,8,0,11,5,4.78,4,121.02,0,241,3,3,10,12.102,0.00148996544836362,0.5
81223.36,3,7,8,0,11,5,8.78,9,121.02,0,243,3,3,10,12.102,0.00148996544836362,0.5
59861.2,3,4,6,4,22,10,13.04,3,511.5,157.342355769431,349,2,2,7,73.0714285714286,0.00854476689408164,1.42857142857143
59861.2,3,4,6,4,20,13,6.04,3,511.5,157.342355769431,353,2,2,7,73.0714285714286,0.00854476689408164,1.85714285714286
59861.2,3,4,6,4,20,7,13.04,3,511.5,157.342355769431,356,2,2,7,73.0714285714286,0.00854476689408164,1
131121.75,4,3,2,1,14,5,2.88,3,1027.15,95.6991435454644,220,3,3,7,146.735714285714,0.00783355926838988,0.714285714285714
131121.75,4,3,2,1,14,5,5.88,3,1027.15,95.6991435454644,0,2,3,7,146.735714285714,0.00783355926838988,0.714285714285714
131121.75,4,3,2,1,16,5,6.88,3,1027.15,95.6991435454644,223,2,3,7,146.735714285714,0.00783355926838988,0.714285714285714
131121.75,4,3,2,1,14,5,2.88,3,1027.15,95.6991435454644,225,2,3,7,146.735714285714,0.00783355926838988,0.714285714285714
131121.75,4,3,2,1,10,5,2.88,3,1027.15,95.6991435454644,226,2,3,7,146.735714285714,0.00783355926838988,0.714285714285714
46586.8,6,7,20,0,27,10,17.98,8,852.2,0,104,2,2,13,65.5538461538462,0.0182927352812385,0.769230769230769
46586.8,6,7,20,0,31,12,14.98,8,852.2,0,105,2,2,13,65.5538461538462,0.0182927352812385,0.923076923076923
46586.8,6,7,20,0,27,12,14.98,8,852.2,0,110,3,2,13,65.5538461538462,0.0182927352812385,0.923076923076923
46586.8,6,7,20,0,27,13,14.98,8,852.2,0,111,3,2,13,65.5538461538462,0.0182927352812385,1
34744.15,3,2,3,3,1,12,5.48,3,219.59,52.2188944168058,396,3,3,5,43.918,0.00632020066687486,2.4
34744.15,3,2,3,3,1,10,0.48,3,219.59,52.2188944168058,399,2,3,5,43.918,0.00632020066687486,2
34744.15,3,2,3,3,1,12,5.48,3,219.59,52.2188944168058,400,2,3,5,43.918,0.00632020066687486,2.4
34744.15,3,2,3,3,1,12,5.48,3,219.59,52.2188944168058,401,2,3,5,43.918,0.00632020066687486,2.4
69194.98,3,4,16,0,27,11,11.43,7,911.82,0,229,2,2,7,130.26,0.0131775455387082,1.57142857142857
69194.98,3,4,16,0,23,11,14.43,10,911.82,0,232,2,2,7,130.26,0.0131775455387082,1.57142857142857
69194.98,3,4,16,0,27,12,14.43,10,911.82,0,234,2,2,7,130.26,0.0131775455387082,1.71428571428571
69194.98,3,4,16,0,27,11,14.43,10,911.82,0,236,2,2,7,130.26,0.0131775455387082,1.57142857142857
30375.05,6,5,6,0,12,18,4.09,0,1367.11,0,254,2,2,11,124.282727272727,0.0450076625388271,1.63636363636364
30375.05,6,5,6,0,12,18,4.09,0,1367.11,0,256,2,2,11,124.282727272727,0.0450076625388271,1.63636363636364
30375.05,6,5,6,0,12,21,4.09,0,1367.11,0,258,2,2,11,124.282727272727,0.0450076625388271,1.90909090909091
86210.79,8,7,12,0,28,12,3.96,0,587.61,0,370,2,2,15,39.174,0.00681596816361386,0.8
86210.79,8,7,12,0,28,12,3.96,2,587.61,0,373,2,2,15,39.174,0.00681596816361386,0.8
86210.79,8,7,12,0,26,12,3.96,2,587.61,0,374,2,2,15,39.174,0.00681596816361386,0.8
86210.79,8,7,12,0,28,10,9.96,2,587.61,0,375,2,2,15,39.174,0.00681596816361386,0.666666666666667
86210.79,8,7,12,0,30,9,3.96,2,587.61,0,376,2,2,15,39.174,0.00681596816361386,0.6
86210.79,8,7,12,0,28,12,8.96,2,587.61,0,377,2,2,15,39.174,0.00681596816361386,0.8
39513.84,4,2,11,3,9,13,9.63,2,1029,89.8008929564995,339,3,3,6,171.5,0.026041508494239,2.16666666666667
39513.84,4,2,11,3,7,11,9.63,2,1029,89.8008929564995,342,2,3,6,171.5,0.026041508494239,1.83333333333333
39513.84,4,2,11,3,10,11,9.63,2,1029,89.8008929564995,343,3,3,6,171.5,0.026041508494239,1.83333333333333
39513.84,4,2,11,3,9,13,9.63,2,1029,89.8008929564995,345,3,3,6,171.5,0.026041508494239,2.16666666666667
39513.84,4,2,11,3,9,8,9.63,2,1029,89.8008929564995,346,3,3,6,171.5,0.026041508494239,1.33333333333333
30352.11,0,5,7,1,8,3,9.11,0,644.57,16.4835662232167,284,2,3,5,128.914,0.0212364148653916,0.6
63199.96,0,5,1,0,0,10,11.01,4,1435.61,0,184,2,3,5,287.122,0.0227153624780775,2
63199.96,0,5,1,0,0,9,11.01,7,1435.61,0,186,2,3,5,287.122,0.0227153624780775,1.8
63199.96,0,5,1,0,0,9,11.01,7,1435.61,0,187,2,3,5,287.122,0.0227153624780775,1.8
63199.96,0,5,1,0,2,9,14.01,7,1435.61,0,188,2,3,5,287.122,0.0227153624780775,1.8
63199.96,0,5,1,0,0,6,11.01,7,1435.61,0,189,2,3,5,287.122,0.0227153624780775,1.2
21001.62,7,6,18,5,27,16,9.61,10,1371.56,72.7911108974301,241,2,2,13,105.504615384615,0.0653073429573528,1.23076923076923
21001.62,7,6,18,5,27,18,9.61,10,1371.56,72.7911108974301,243,2,2,13,105.504615384615,0.0653073429573528,1.38461538461538
21001.62,7,6,18,5,27,18,9.61,10,1371.56,72.7911108974301,244,2,2,13,105.504615384615,0.0653073429573528,1.38461538461538
21001.62,7,6,18,5,31,18,9.61,10,1371.56,72.7911108974301,0,2,2,13,105.504615384615,0.0653073429573528,1.38461538461538
29879.43,6,5,10,3,5,19,11.79,3,1286.59,66.9568203279677,0,2,2,11,116.962727272727,0.0430593890177959,1.72727272727273
29879.43,6,5,10,3,5,17,0,3,1286.59,66.9568203279677,296,2,2,11,116.962727272727,0.0430593890177959,1.54545454545455
29879.43,6,5,10,3,5,19,11.79,3,1286.59,66.9568203279677,297,2,2,11,116.962727272727,0.0430593890177959,1.72727272727273
29879.43,6,5,10,3,5,21,11.79,8,1286.59,66.9568203279677,299,2,2,11,116.962727272727,0.0430593890177959,1.90909090909091
29879.43,6,5,10,3,5,19,11.79,8,1286.59,66.9568203279677,300,2,2,11,116.962727272727,0.0430593890177959,1.72727272727273
29879.43,6,5,10,3,5,19,11.79,8,1286.59,66.9568203279677,302,1,2,11,116.962727272727,0.0430593890177959,1.72727272727273
17559.88,2,7,5,0,1,4,7.02,0,23.7,0,219,3,3,9,2.63333333333333,0.00134966753759137,0.444444444444444
17559.88,2,7,5,0,1,6,7.02,0,23.7,0,221,3,3,9,2.63333333333333,0.00134966753759137,0.666666666666667
17559.88,2,7,5,0,1,6,7.02,0,23.7,0,226,3,3,9,2.63333333333333,0.00134966753759137,0.666666666666667
154868.24,2,5,10,0,14,3,0.16,4,242.75,0,0,1,3,7,34.6785714285714,0.0015674614756389,0.428571428571429
154868.24,2,5,10,0,14,3,4.16,4,242.75,0,357,1,3,7,34.6785714285714,0.0015674614756389,0.428571428571429
154868.24,2,5,10,0,14,3,5.16,6,242.75,0,358,1,3,7,34.6785714285714,0.0015674614756389,0.428571428571429
13762.45,7,6,13,5,14,11,8.39,6,720.94,46.7353730941159,130,2,2,13,55.4569230769231,0.0523845681546527,0.846153846153846
13762.45,7,6,13,5,14,10,8.39,6,720.94,46.7353730941159,131,2,2,13,55.4569230769231,0.0523845681546527,0.769230769230769
13762.45,7,6,13,5,19,10,8.39,6,720.94,46.7353730941159,133,2,2,13,55.4569230769231,0.0523845681546527,0.769230769230769
34435.82,6,4,14,1,14,13,18.81,4,360.11,27.8274860384883,119,2,2,10,36.011,0.0104574248558623,1.3
34435.82,6,4,14,1,14,11,15.81,7,360.11,27.8274860384883,121,2,2,10,36.011,0.0104574248558623,1.1
34435.82,6,4,14,1,14,14,18.81,7,360.11,27.8274860384883,0,2,2,10,36.011,0.0104574248558623,1.4
34435.82,6,4,14,1,14,13,18.81,7,360.11,27.8274860384883,124,2,2,10,36.011,0.0104574248558623,1.3
34435.82,6,4,14,1,16,13,17.81,7,360.11,27.8274860384883,125,2,2,10,36.011,0.0104574248558623,1.3
26690.13,6,7,15,7,2,15,10.91,5,661.26,150.262786958939,154,2,2,13,50.8661538461539,0.0247754507003151,1.15384615384615
26690.13,6,7,15,7,6,12,10.91,5,661.26,150.262786958939,155,2,2,13,50.8661538461539,0.0247754507003151,0.923076923076923
26690.13,6,7,15,7,6,13,10.91,6,661.26,150.262786958939,0,2,2,13,50.8661538461539,0.0247754507003151,1
26690.13,6,7,15,7,6,15,10.91,6,661.26,150.262786958939,159,3,2,13,50.8661538461539,0.0247754507003151,1.15384615384615
59789,3,4,1,1,6,10,8.06,1,1155.96,36.1220611492456,355,2,3,7,165.137142857143,0.0193339912023951,1.42857142857143
59789,3,4,1,1,6,10,8.06,1,1155.96,36.1220611492456,357,2,3,7,165.137142857143,0.0193339912023951,1.42857142857143
59789,3,4,1,1,4,13,8.06,1,1155.96,36.1220611492456,358,2,3,7,165.137142857143,0.0193339912023951,1.85714285714286
23129.88,5,3,7,2,9,12,4.1,1,868.83,28.6755384071322,181,3,3,8,108.60375,0.0375631001976664,1.5
23129.88,5,3,7,2,7,12,4.1,1,868.83,28.6755384071322,0,3,3,8,108.60375,0.0375631001976664,1.5
23129.88,5,3,7,2,11,12,4.1,1,868.83,28.6755384071322,183,2,3,8,108.60375,0.0375631001976664,1.5
23129.88,5,3,7,2,6,11,4.1,5,868.83,28.6755384071322,186,3,3,8,108.60375,0.0375631001976664,1.375
23129.88,5,3,7,2,7,14,11.1,5,868.83,28.6755384071322,187,3,3,8,108.60375,0.0375631001976664,1.75
23129.88,5,3,7,2,7,14,4.1,5,868.83,28.6755384071322,188,3,3,8,108.60375,0.0375631001976664,1.75
60340.02,6,5,17,1,28,20,12.78,2,890.61,37.1295663600345,184,2,2,11,80.9645454545455,0.0147598558966338,1.81818181818182
16640.35,5,6,9,1,17,8,7.24,5,1128.37,7.50474037991982,207,2,2,11,102.579090909091,0.0678092708386542,0.727272727272727
16640.35,5,6,9,1,21,7,7.24,5,1128.37,7.50474037991982,210,1,2,11,102.579090909091,0.0678092708386542,0.636363636363636
16640.35,5,6,9,1,21,8,7.24,5,1128.37,7.50474037991982,0,1,2,11,102.579090909091,0.0678092708386542,0.727272727272727
43200.9,8,9,16,4,34,22,6.88,7,1404.99,117.833839942339,0,1,,17,82.6464705882353,0.0325222391200183,1.29411764705882
43200.9,8,9,16,4,33,22,7.88,7,1404.99,117.833839942339,136,1,,17,82.6464705882353,0.0325222391200183,1.29411764705882
43200.9,8,9,16,4,33,22,6.88,12,1404.99,117.833839942339,141,2,,17,82.6464705882353,0.0325222391200183,1.29411764705882
17397.56,9,10,15,6,47,21,17.62,9,1435.6,69.3053773049076,223,1,,19,75.5578947368421,0.0825173185205282,1.10526315789474
17397.56,9,10,15,6,50,19,17.62,9,1435.6,69.3053773049076,224,1,,19,75.5578947368421,0.0825173185205282,1
17397.56,9,10,15,6,47,18,24.62,9,1435.6,69.3053773049076,225,1,,19,75.5578947368421,0.0825173185205282,0.947368421052632
17397.56,9,10,15,6,47,20,17.62,9,1435.6,69.3053773049076,227,1,,19,75.5578947368421,0.0825173185205282,1.05263157894737
17397.56,9,10,15,6,47,18,17.62,9,1435.6,69.3053773049076,228,1,,19,75.5578947368421,0.0825173185205282,0.947368421052632
13139.385,8,6,10,3,9,16,13.94,7,1181.1,31.0958732428632,287,2,2,14,84.3642857142857,0.0898900519316543,1.14285714285714
13139.385,8,6,10,3,9,16,10.94,7,1181.1,31.0958732428632,288,2,2,14,84.3642857142857,0.0898900519316543,1.14285714285714
13139.385,8,6,10,3,9,16,13.94,7,1181.1,31.0958732428632,289,2,2,14,84.3642857142857,0.0898900519316543,1.14285714285714
13139.385,8,6,10,3,9,16,13.94,7,1181.1,31.0958732428632,290,2,2,14,84.3642857142857,0.0898900519316543,1.14285714285714
13139.385,8,6,10,3,7,13,13.94,7,1181.1,31.0958732428632,292,2,2,14,84.3642857142857,0.0898900519316543,0.928571428571429
21178.31,5,4,8,3,23,17,0.74,5,262.25,45.4824891267455,287,2,2,9,29.1388888888889,0.0123829521807925,1.88888888888889
21178.31,5,4,8,3,23,18,0.74,5,262.25,45.4824891267455,288,3,2,9,29.1388888888889,0.0123829521807925,2
21178.31,5,4,8,3,23,17,0.74,5,262.25,45.4824891267455,291,3,2,9,29.1388888888889,0.0123829521807925,1.88888888888889
21178.31,5,4,8,3,23,19,0.74,5,262.25,45.4824891267455,0,2,2,9,29.1388888888889,0.0123829521807925,2.11111111111111
16365.59,7,7,12,4,13,21,16.47,1,875.32,31.3742559875503,217,2,2,14,62.5228571428572,0.0534853922162293,1.5
16365.59,7,7,12,4,13,20,2.47,1,875.32,31.3742559875503,221,1,2,14,62.5228571428572,0.0534853922162293,1.42857142857143
16365.59,7,7,12,4,13,21,15.47,1,875.32,31.3742559875503,224,1,2,14,62.5228571428572,0.0534853922162293,1.5
65929.12,6,5,18,2,8,8,17.76,7,1329.17,64.9166902130839,240,2,2,11,120.833636363636,0.0201605906464397,0.727272727272727
65929.12,6,5,18,2,5,8,17.76,12,1329.17,64.9166902130839,241,2,2,11,120.833636363636,0.0201605906464397,0.727272727272727
